NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS; Nº ALUNOS 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;904661;AMADEU ODORICO DE SOUZA;Venezuela; 3 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;904685;ECA DE QUEIROZ;Venezuela; 3 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;904910;JOSE PIAULINO;Cuba; 1 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;904910;JOSE PIAULINO;Venezuela; 2 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;906621;JORGE FERREIRA;Venezuela; 1 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;910223;RIOLANDO CANNO PROFESSOR;Venezuela; 3 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;915749;JOSE MARCATO;Japão; 1 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;915749;JOSE MARCATO;Peru; 1 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;921130;ANCHIETA PADRE;Colômbia; 1 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;923148;MIGUEL REALE PROFESSOR;Venezuela; 4 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;923151;JOSE FERNANDO ABBUD PROFESSOR;Venezuela; 1 
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;923163;ANECONDES ALVES FERREIRA;Colômbia; 1 
ESTADUAL - SE;FERNANDOPOLIS;FERNANDOPOLIS;FERNANDOPOLIS;8;26797;JOAQUIM ANTONIO PEREIRA;Bolívia; 1 
ESTADUAL - SE;FERNANDOPOLIS;FERNANDOPOLIS;FERNANDOPOLIS;8;26797;JOAQUIM ANTONIO PEREIRA;Peru; 1 
ESTADUAL - SE;FERNANDOPOLIS;FERNANDOPOLIS;FERNANDOPOLIS;8;26980;LIBERO DE ALMEIDA SILVARES;Argentina; 1 
ESTADUAL - SE;FERNANDOPOLIS;OUROESTE;OUROESTE;8;26803;SANSARA SINGH FILHO PROFESSOR;México; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;22779;CAETANO PETRAGLIA;Venezuela; 3 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;22792;JOAO MARCIANO DE ALMEIDA DR;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;22858;JOSE DOS REIS MIRANDA FILHO PROFESSOR;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;22871;ORLIK LUZ DR;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;22895;FRANCISCO MARTINS CORONEL;Indonésia; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;22913;ANGELO SCARABUCCI;Bolívia; 2 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;22937;DAVID CARNEIRO EWBANK;Colômbia; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;22937;DAVID CARNEIRO EWBANK;Cuba; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;23115;BARAO DE FRANCA;Cuba; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;36870;ANGELO GOSUEN PROF;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;39007;PEDRO NUNES ROCHA PROF;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;42808;IOLANDA RIBEIRO NOVAIS PROFA;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;70038;MARIA CINTRA NUNES ROCHA PROFA DONA BRANCA;Venezuela; 2 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;442324;ODETTE BUENO RIBEIRO PROFESSORA;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;497253;STELLA DA MATTA AMBROSIO PROFESSORA;Venezuela; 2 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;903401;LIZETE PAULINO TEIXEIRA PROFA;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;905720;EVARISTO FABRICIO PROF;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;911264;ISRAEL NICEUS MOREIRA PROF;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;916110;MARIA PIA SILVA CASTRO PROFA;Venezuela; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;919469;LUCIA GISSI CERASO PROFA;Chile; 1 
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;919469;LUCIA GISSI CERASO PROFA;Espanha; 1 
ESTADUAL - SE;GUARATINGUETA;APARECIDA;APARECIDA;8;12580;EDGARD DE SOUZA DR;Bolívia; 1 
ESTADUAL - SE;GUARATINGUETA;CRUZEIRO;CRUZEIRO;8;12361;HERMOGENES MAJOR;Espanha; 1 
ESTADUAL - SE;GUARATINGUETA;CRUZEIRO;CRUZEIRO;8;12506;OSWALDO CRUZ;Cuba; 2 
ESTADUAL - SE;GUARATINGUETA;CUNHA;CUNHA;8;12774;PAULO VIRGINIO CUNHA;Venezuela; 1 
ESTADUAL - SE;GUARATINGUETA;CUNHA;CUNHA;8;12798;CASEMIRO DA ROCHA DR;Venezuela; 1 
ESTADUAL - SE;GUARATINGUETA;GUARATINGUETA;GUARATINGUETA;6;985557;CEL JTO A EE RODRIGUES ALVES CONSELHEIRO;Japão; 1 
ESTADUAL - SE;GUARATINGUETA;GUARATINGUETA;GUARATINGUETA;6;985557;CEL JTO A EE RODRIGUES ALVES CONSELHEIRO;Venezuela; 1 
ESTADUAL - SE;GUARATINGUETA;GUARATINGUETA;GUARATINGUETA;8;12661;RODRIGUES ALVES CONSELHEIRO;Venezuela; 1 
ESTADUAL - SE;GUARATINGUETA;LORENA;LORENA;8;13109;ARNOLFO AZEVEDO;Venezuela; 2 
ESTADUAL - SE;GUARATINGUETA;LORENA;LORENA;8;13110;JOAQUIM FERREIRA PEDRO PROF;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;6;407331;CEL JTO A EE CONRADO SIVILA ALSINA PADRE;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;6;407331;CEL JTO A EE CONRADO SIVILA ALSINA PADRE;Gabão; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;6;407331;CEL JTO A EE CONRADO SIVILA ALSINA PADRE;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5800;JOAQUIM GARCIA SALVADOR PROFESSOR;Argentina; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5800;JOAQUIM GARCIA SALVADOR PROFESSOR;Bolívia; 4 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5800;JOAQUIM GARCIA SALVADOR PROFESSOR;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5836;BRASILIA CASTANHO DE OLIVEIRA DONA;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5836;BRASILIA CASTANHO DE OLIVEIRA DONA;Síria; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5836;BRASILIA CASTANHO DE OLIVEIRA DONA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5859;MARIA ANGELICA SOAVE PROFESSORA;Argentina; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5859;MARIA ANGELICA SOAVE PROFESSORA;Bolívia; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5859;MARIA ANGELICA SOAVE PROFESSORA;Haiti; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5859;MARIA ANGELICA SOAVE PROFESSORA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5873;CONRADO SIVILA ALSINA PADRE;Camarões; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5873;CONRADO SIVILA ALSINA PADRE;Colômbia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5873;CONRADO SIVILA ALSINA PADRE;Gabão; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5873;CONRADO SIVILA ALSINA PADRE;Peru; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5873;CONRADO SIVILA ALSINA PADRE;Venezuela; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5903;MARIA HELENA FARIA LIMA E CUNHA;Venezuela; 3 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5939;PLINIO PAULO BRAGA PROFESSOR;Bolívia; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5976;MARIA HELENA BARBOSA MARTINS PROFESSORA;Venezuela; 3 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5988;MARIA LEONI;Colômbia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5988;MARIA LEONI;Japão; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5988;MARIA LEONI;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;5997;VALDIVINO DE CASTRO PEREIRA;Reino Unido da Grã-Bretanha e Irlanda do Norte; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6002;AMARO JOSE DOS SANTOS PASTOR;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6014;FRANCISCA DE ASSIS FERREIRA NOVAK;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6087;GENOEFA D AQUINO PACITTI PROFESSORA;Argentina; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6087;GENOEFA D AQUINO PACITTI PROFESSORA;Bolívia; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6099;JUVENAL RAMOS BARBOSA;Afeganistão; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6099;JUVENAL RAMOS BARBOSA;Bolívia; 5 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6099;JUVENAL RAMOS BARBOSA;Venezuela; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6130;JOSE SYLVIO CIMINO PROFESSOR;Paraguai; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6154;ROBERTO ALVES DOS SANTOS PROFESSOR;Bolívia; 7 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6154;ROBERTO ALVES DOS SANTOS PROFESSOR;Peru; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6154;ROBERTO ALVES DOS SANTOS PROFESSOR;Venezuela; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6178;ODETE FERNANDES PINTO DA SILVA PROFA;Argentina; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6178;ODETE FERNANDES PINTO DA SILVA PROFA;Bolívia; 3 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6178;ODETE FERNANDES PINTO DA SILVA PROFA;Colômbia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6178;ODETE FERNANDES PINTO DA SILVA PROFA;Japão; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6178;ODETE FERNANDES PINTO DA SILVA PROFA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6294;CHIYO YAMAMOTO DONA;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6300;ARTHUR MARRET PROFESSOR;Argentina; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6300;ARTHUR MARRET PROFESSOR;Bolívia; 9 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6312;ILIA ZILDA INNOCENTI BLANCO PROFESSORA;Bolívia; 8 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6312;ILIA ZILDA INNOCENTI BLANCO PROFESSORA;Espanha; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6312;ILIA ZILDA INNOCENTI BLANCO PROFESSORA;Paraguai; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6312;ILIA ZILDA INNOCENTI BLANCO PROFESSORA;Venezuela; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6324;SANDI MIYAKE CAPITAO AVIADOR;Cuba; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6506;HAROLDO VELOSO BRIGADEIRO;Argentina; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6506;HAROLDO VELOSO BRIGADEIRO;Bolívia; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6506;HAROLDO VELOSO BRIGADEIRO;Venezuela; 5 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;35701;ANTONIO GROTKOWSKY PASTOR E VEREADOR;Haiti; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;35713;CYRO BARREIROS PROFESSOR;Bolívia; 3 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;36687;HILDA PRATES GALLO PROFESSORA;Chile; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;36687;HILDA PRATES GALLO PROFESSORA;Paraguai; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;36687;HILDA PRATES GALLO PROFESSORA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;36699;SILVERIO BERTONI PROFESSOR;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;36699;SILVERIO BERTONI PROFESSOR;Marrocos; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;36699;SILVERIO BERTONI PROFESSOR;Síria; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;36699;SILVERIO BERTONI PROFESSOR;Venezuela; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;37497;BENEDITA DE OLIVEIRA ALE PROFESSORA;Angola; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;37497;BENEDITA DE OLIVEIRA ALE PROFESSORA;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;37497;BENEDITA DE OLIVEIRA ALE PROFESSORA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;37503;FLAVIO XAVIER ARANTES PROFESSOR;Bolívia; 4 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;37503;FLAVIO XAVIER ARANTES PROFESSOR;Haiti; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;39184;ROBERTA MARIA LOPES CHAVES PROFESSORA;Venezuela; 3 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;41099;ALLYRIO DE FIGUEIREDO BRASIL PROFESSOR;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;41889;CARLOS GIULIETTO;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;41890;GLAUBER ROCHA;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;41890;GLAUBER ROCHA;Cuba; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;41890;GLAUBER ROCHA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;41932;ARY JORGE ZEITUNE PROFESSOR;Bolívia; 12 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;41932;ARY JORGE ZEITUNE PROFESSOR;Paraguai; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;43312;BOM PASTOR;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;43312;BOM PASTOR;Venezuela; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;46395;WALDOMIRO POMPEO PREFEITO;Angola; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;46395;WALDOMIRO POMPEO PREFEITO;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;46413;MAURICIO NAZAR PROFESSOR;Bolívia; 6 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;46413;MAURICIO NAZAR PROFESSOR;Venezuela; 6 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;46425;HELIO POLESEL PROFESSOR;Bolívia; 8 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;46437;SALIME MUDEH PROFESSORA;Bolívia; 3 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;46437;SALIME MUDEH PROFESSORA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;48069;MARIA APPARECIDA RANSANI MAGALHAES PROFESSORA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;48471;CANTIDIO SAMPAIO DEPUTADO;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;48471;CANTIDIO SAMPAIO DEPUTADO;Colômbia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;48859;VALDERICE THEREZINHA DA MOTTA CAMPOS MARCHINI PROFESSORA;Bolívia; 4 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;48859;VALDERICE THEREZINHA DA MOTTA CAMPOS MARCHINI PROFESSORA;Cuba; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;48859;VALDERICE THEREZINHA DA MOTTA CAMPOS MARCHINI PROFESSORA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;48860;ANTONIO VELASCO ARAGON PADRE;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;48860;ANTONIO VELASCO ARAGON PADRE;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;79893;PARQUE PRIMAVERA;Bolívia; 4 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;352585;BOM PASTOR II;Bolívia; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;352585;BOM PASTOR II;Venezuela; 5 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;411292;JARDIM FORTALEZA II;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;411292;JARDIM FORTALEZA II;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;463140;JARDIM SANTA CECILIA;Bolívia; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;463140;JARDIM SANTA CECILIA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;561009;JARDIM SANTA TEREZINHA;Argentina; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;561009;JARDIM SANTA TEREZINHA;Benin; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;561009;JARDIM SANTA TEREZINHA;Bolívia; 3 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;561009;JARDIM SANTA TEREZINHA;Haiti; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;561009;JARDIM SANTA TEREZINHA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;578022;PROFESSOR MARCOS HOLANDA ALMEIDA;Bolívia; 8 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;578022;PROFESSOR MARCOS HOLANDA ALMEIDA;Haiti; 3 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;578022;PROFESSOR MARCOS HOLANDA ALMEIDA;Japão; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;900126;RINALDO POLI PREFEITO;Bolívia; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;900126;RINALDO POLI PREFEITO;Burkina Faso; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;900126;RINALDO POLI PREFEITO;Japão; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;901829;JOSE MARUN ATALLA;Bolívia; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;901829;JOSE MARUN ATALLA;Venezuela; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;901842;JOSE BENEDITO FERREIRA PROFESSOR;Japão; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;906268;ANNA MARIA HOEPPNER GOMES PROFESSORA;Argentina; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;906268;ANNA MARIA HOEPPNER GOMES PROFESSORA;Bolívia; 6 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;906268;ANNA MARIA HOEPPNER GOMES PROFESSORA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;907091;RAFAEL THOMEU;Argentina; 3 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;907091;RAFAEL THOMEU;Bolívia; 4 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;907091;RAFAEL THOMEU;Haiti; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;907091;RAFAEL THOMEU;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;908459;WANDA MASCAGNI DE SA PROFESSORA;Japão; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;908459;WANDA MASCAGNI DE SA PROFESSORA;Síria; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;908459;WANDA MASCAGNI DE SA PROFESSORA;Venezuela; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;908861;JOSE STOROPOLI DEPUTADO;Haiti; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;912487;JOSE LEME LOPES DOUTOR;Bolívia; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;912487;JOSE LEME LOPES DOUTOR;Peru; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;914757;MARIA CELIA FALCAO RODRIGUES PROFESSORA;Bolívia; 8 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;914757;MARIA CELIA FALCAO RODRIGUES PROFESSORA;Haiti; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;916821;PEDRO ROBERTO VAGHI;Bolívia; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;916821;PEDRO ROBERTO VAGHI;Paraguai; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;916821;PEDRO ROBERTO VAGHI;Venezuela; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;916833;ANTONIO ROSAS DA SILVA GALVAO PROFESSOR;Argentina; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;916833;ANTONIO ROSAS DA SILVA GALVAO PROFESSOR;Bolívia; 10 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;916833;ANTONIO ROSAS DA SILVA GALVAO PROFESSOR;Haiti; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;916833;ANTONIO ROSAS DA SILVA GALVAO PROFESSOR;Venezuela; 2 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;921048;FRANCISCO MILTON DE ANDRADE;Argentina; 1 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;921048;FRANCISCO MILTON DE ANDRADE;Bolívia; 3 
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;921048;FRANCISCO MILTON DE ANDRADE;Espanha; 1 
